name,status,source,url,info,error
TNTV (1080p),FAIL-1,playlist.m3u,https://tntv-samsung-fr.amagi.tv/playlist.m3u8,,[tcp @ 0x56245a80df40] Failed to resolve hostname tntv-samsung-fr.amagi.tv: Name or service not known https://tntv-samsung-fr.amagi.tv/playlist.m3u8: Input/output error
Trace Ayiti (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/AYITI_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Trace Caribbean (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/CARIBBEAN_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Trace Vanilla Islands (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/VANILLA_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
TVCARiB (720p) [Not 24/7],FAIL-1,playlist.m3u,https://cdn.mycloudstream.io/hls/live/broadcast/s6nitpvn/index.m3u8,,https://cdn.mycloudstream.io/hls/live/broadcast/s6nitpvn/index.m3u8: Server returned 404 Not Found
ViàATV (1080p) [Geo-blocked],FAIL-1,playlist.m3u,https://streamer01.myvideoplace.tv/streamer02/hls/ATV_DIRECT_EV_111018.m3u8,,https://streamer01.myvideoplace.tv/streamer02/hls/ATV_DIRECT_EV_111018.m3u8: Server returned 5XX Server Error reply
A2i Naija (720p) [Not 24/7],FAIL-1,playlist.m3u,https://stream.sen-gt.com/A2iNaija/myStream/playlist.m3u8,,https://stream.sen-gt.com/A2iNaija/myStream/playlist.m3u8: Server returned 404 Not Found
ADO TV (720p),OK-2X,playlist.m3u,https://strhls.streamakaci.tv/ortb/ortb2-multi/playlist.m3u8,"video,1280,720
audio

video,854,480
audio

video,640,360
audio

video,1280,720
audio
video,854,480
audio
video,640,360
audio",
Africa 24 (1080p),OK-2X,playlist.m3u,https://africa24.vedge.infomaniak.com/livecast/ik:africa24/manifest.m3u8,"data
video,1920,1080
audio

data
video,1920,1080
audio",
Afrik Info TV,OK-2X,playlist.m3u,https://kali.vdopanel.com:3119/hybrid/play.m3u8,"video,854,480
audio

video,854,480
audio",
Afrique Media (720p),FAIL-1,playlist.m3u,https://cloud.odysee.live/content/fe06b3cdc9412e359368b2455b6ea5e93856e382/master.m3u8,,https://cloud.odysee.live/content/fe06b3cdc9412e359368b2455b6ea5e93856e382/master.m3u8: Server returned 403 Forbidden (access denied)
Afrique54 TV (720p),FAIL-1,playlist.m3u,https://video1.getstreamhosting.com:1936/8318/8318/playlist.m3u8,,https://video1.getstreamhosting.com:1936/8318/8318/playlist.m3u8: Server returned 403 Forbidden (access denied)
Afro Magic Channel,OK-2X,playlist.m3u,https://video1.getstreamhosting.com:1936/8306/8306/playlist.m3u8,"data
video,1920,1080
audio

data
video,1920,1080
audio",
Amani TV (1080p) [Not 24/7],FAIL-1,playlist.m3u,https://goccn.cloud/hls/amanitv/index.m3u8,,https://goccn.cloud/hls/amanitv/index.m3u8: Invalid data found when processing input
Baraka Television (720p) [Not 24/7],OK-2X,playlist.m3u,https://stream.berosat.live:19360/baraka-hd/baraka-hd.m3u8,"video,1280,720
audio

video,1280,720
audio",
Bénin Web TV (720p),FAIL-1,playlist.m3u,https://stream.beninwebtv.bj/2/live/stream.m3u8,,"https://stream.beninwebtv.bj/2/live/stream.m3u8: Server returned 4XX Client Error, but not one of 40{0,1,3,4}"
CAM 10 TV (720p),OK-2X,playlist.m3u,https://stream.it-innov.com/cam10tv/index.m3u8,"video,1920,1080
audio

video,1920,1080
audio",
Canaf54 TV,OK-2X,playlist.m3u,https://5caf24a595d94.streamlock.net:1937/pvyugfkzkc/pvyugfkzkc/playlist.m3u8,"data
video,854,480
audio

data
video,854,480
audio",
CRTV (576p),FAIL-1,playlist.m3u,http://145.239.5.177/147/index.m3u8,,http://145.239.5.177/147/index.m3u8: Server returned 403 Forbidden (access denied)
CRTV News,OK-2X,playlist.m3u,https://live1.acangroup.org:1929/publiclive/crtv_news/playlist.m3u8,"video,1920,1080
audio

video,1920,1080
audio",
Digital Congo TV,FAIL-1,playlist.m3u,http://51.254.199.122:8080/DigitalCongoTV/index.m3u8,,[tcp @ 0x55c54d74a540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/DigitalCongoTV/index.m3u8: Connection timed out
DRTV International,OK-2X,playlist.m3u,https://vps122407.serveur-vps.net/hls/drtv.m3u8,"video,1280,720
audio

video,1280,720
audio",
Eden TV (540p) [Not 24/7],OK-2X,playlist.m3u,https://rtmp.edentv.bj/hls/stream.m3u8,"video,1280,720
audio

video,1280,720
audio",
Espace TV (1080p),OK-2X,playlist.m3u,https://edge11.vedge.infomaniak.com/livecast/ik:espacetv/manifest.m3u8,"data
video,720,576
audio

data
video,720,576
audio",
EVI TV (720p),OK-2X,playlist.m3u,https://mistserver.evi-tv.com/hls/evi_tv_live/index.m3u8,"video,1920,1080
audio

video,1920,1080
audio",
Exploits TV,FAIL-1,playlist.m3u,https://stream.berosat.live/hls/exploits-tv/exploits-tv.m3u8,,https://stream.berosat.live/hls/exploits-tv/exploits-tv.m3u8: Server returned 404 Not Found
Francophonie24 (1080p),OK-2X,playlist.m3u,https://5421175365ea3.streamlock.net/live/smil:switch.smil/playlist.m3u8,"data
video,1920,1080
audio

data
video,1280,720
audio

data
video,854,480
audio


data
video,1920,1080
audio
data
video,1280,720
audio
data
video,854,480
audio",
GMS TV,OK-2X,playlist.m3u,https://acasmedia6.acangroup.org/gmstv/gmstv_output/playlist.m3u8,"audio
video,1920,1080

audio
video,1920,1080",
Impact TV,FAIL-1,playlist.m3u,https://edge11.vedge.infomaniak.com/livecast/ik:impacttv-2/manifest.m3u8,,https://edge11.vedge.infomaniak.com/livecast/ik:impacttv-2/manifest.m3u8: Server returned 404 Not Found
Ivoire Channel (720p),OK-2X,playlist.m3u,https://video1.getstreamhosting.com:1936/8244/8244/playlist.m3u8,"data
video,720,576
audio

data
video,720,576
audio",
Kalac TV (1080p),OK-2X,playlist.m3u,https://edge13.vedge.infomaniak.com/livecast/ik:kalactv/chunklist_w280736538.m3u8,"data
video,1920,1080
audio

data
video,1920,1080
audio",
KassouaTV (720p),FAIL-1,playlist.m3u,https://playtv4k.live/live/kassouatv/index.m3u8,,https://playtv4k.live/live/kassouatv/index.m3u8: Server returned 404 Not Found
Kemet TV,FAIL-1,playlist.m3u,https://kemettv.cm/memfs/4e7fb105-9f92-4e8d-a7cd-09923f17a577.m3u8,,https://kemettv.cm/memfs/4e7fb105-9f92-4e8d-a7cd-09923f17a577.m3u8: Server returned 404 Not Found
Kin24,FAIL-1,playlist.m3u,http://51.254.199.122:8080/kin24/index.m3u8,,[tcp @ 0x55e2fb01d540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/kin24/index.m3u8: Connection timed out
Louga TV (480p),OK-2X,playlist.m3u,https://stream.sen-gt.com/Mbacke/myStream/playlist.m3u8,"data
video,854,480
audio

data
video,854,480
audio",
NTV Afrique (1080p) [Not 24/7],OK-2X,playlist.m3u,https://strhlslb01.streamakaci.tv/str_ntv_ntv/str_ntv_ntv_multi/playlist.m3u8,"video,1920,1080
audio

video,1280,720
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,640,360
audio",
ORTM 1 (540p) [Not 24/7],FAIL-1,playlist.m3u,http://69.64.57.208/ortm/playlist.m3u8,,http://69.64.57.208/ortm/playlist.m3u8: Server returned 404 Not Found
Panafrican Media TV (480p),FAIL-1,playlist.m3u,https://live20.bozztv.com/giatv/giatv-pmtv/pmtv/playlist.m3u8,,https://live20.bozztv.com/giatv/giatv-pmtv/pmtv/playlist.m3u8: Server returned 404 Not Found
RTB (360p) [Not 24/7],FAIL-1,playlist.m3u,https://edge12.vedge.infomaniak.com/livecast/ik:rtblive1_8/manifest.m3u8,,https://edge12.vedge.infomaniak.com/livecast/ik:rtblive1_8/manifest.m3u8: Server returned 403 Forbidden (access denied)
RTI 1 (1080p),OK-2X,playlist.m3u,https://video1.getstreamhosting.com:1936/8336/8336/playlist.m3u8,"data
video,1280,720
audio

data
video,1280,720
audio",
RTNC 3,FAIL-1,playlist.m3u,http://51.254.199.122:8080/e-cableRTNC3/index.m3u8,,[tcp @ 0x5616a9407540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/e-cableRTNC3/index.m3u8: Connection timed out
RTV Rwanda (480p) [Not 24/7],OK-2X,playlist.m3u,http://197.243.19.131:1935/rtv25/rtv/chunklist.m3u8,"data
video,1920,1080
audio

data
video,1920,1080
audio",
Saraounia TV,FAIL-1,playlist.m3u,https://live20.bozztv.com/dvrfl06/astv/astv-saraouna/index.m3u8,,https://live20.bozztv.com/dvrfl06/astv/astv-saraouna/index.m3u8: Server returned 403 Forbidden (access denied)
Savane TV,OK-2X,playlist.m3u,https://savane24.tv:5443/LiveApp/streams/Y4fyif69Q0ll6MeH2190896734859843.m3u8,"video,1280,720
audio

video,1280,720
audio",
Seneweb TV [Geo-blocked],OK-2X,playlist.m3u,https://vdo2.pro-fhi.net:3297/stream/play.m3u8,"video,1280,720
audio

video,1280,720
audio",
Télé Congo (720p),FAIL-1,playlist.m3u,http://51.254.199.122:8080/telecongo/index.m3u8,,[tcp @ 0x564b085a1540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/telecongo/index.m3u8: Connection timed out
Tele Sahel (1080p),OK-2X,playlist.m3u,https://mediaserver1.castpin.com/hls/telesahel/index.m3u8,"audio
video,1920,1080

audio
video,1920,1080",
Tele Tchad (1080p),FAIL-1,playlist.m3u,https://strhlslb01.streamakaci.tv/str_tchad_tchad/str_tchad_multi/playlist.m3u8,,timeout
Trace Ivoire (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/TRACE_IVOIRE_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Trace Kitoko (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/KITOKO_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Trace Mboa (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/MBOA_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Trace Muzika (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/MUZIKA_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Trace Teranga (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/TERANGA_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Trace Urban Africa Franco (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/URBAN_AFRIC_FR_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
TVC Bénin (720p),OK-2X,playlist.m3u,https://live.tvcbenin.com/direct/729c37a1d3319ee21991227b1f84c687.sdp/playlist.m3u8,"video,1280,720
audio

video,1280,720
audio",
Alerte à Malibu,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBC4700002RF,"video,640,360
audio

video,960,540
audio

video,1280,720
audio

video,1920,1080
audio

video,640,360
audio
video,960,540
audio
video,1280,720
audio
video,1920,1080
audio",
Alerte Cobra,OK-2X,playlist.m3u,https://jmp2.uk/plu-62f3e4bc08f5ec000744f552.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Avatar,FAIL-1,playlist.m3u,https://jmp2.uk/plu-60b4c17a81e29300071d3a39.m3u8,,https://jmp2.uk/plu-60b4c17a81e29300071d3a39.m3u8: Server returned 404 Not Found
Barbie & Friends,OK-2X,playlist.m3u,https://jmp2.uk/plu-686e7499e0ecf0e0cc25dbe3.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Blue Bloods,OK-2X,playlist.m3u,https://jmp2.uk/plu-66f55a9a747bfa0008521859.m3u8,"audio
video,854,480
data

audio
video,1024,576
data

audio
video,1280,720
data

audio
video,854,480
data
audio
video,1024,576
data
audio
video,1280,720
data",
C'est pas sorcier,OK-2X,playlist.m3u,https://jmp2.uk/plu-63b579961bdba100071214cb.m3u8,"audio
video,854,480

audio
video,854,480

audio
video,1280,720

audio
video,854,480
audio
video,854,480
audio
video,1280,720",
Charlotte aux Fraises,OK-2X,playlist.m3u,https://jmp2.uk/plu-60dc6937b450ad0007377e48.m3u8,"video,854,480
audio

video,854,480
audio

video,1280,720
audio

video,854,480
audio
video,854,480
audio
video,1280,720
audio",
Cheers,OK-2X,playlist.m3u,https://jmp2.uk/plu-65cce14060eb870008dbd003.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Cut,OK-2X,playlist.m3u,https://jmp2.uk/plu-691b351d427d68a118fdda13.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Daria,OK-2X,playlist.m3u,https://jmp2.uk/plu-6683b680efa2a10008e8a393.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Dawson,OK-2X,playlist.m3u,https://jmp2.uk/plu-69aadc5551df9542f2521e1a.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
DAZN Ringside,OK-2X,playlist.m3u,https://jmp2.uk/plu-64d626ac9b414d000820e2fc.m3u8,"audio
video,1024,576

audio
video,1216,684

audio
video,1216,684

audio
video,1024,576
audio
video,1216,684
audio
video,1216,684",
Degrassi,OK-2X,playlist.m3u,https://jmp2.uk/plu-611e71322f5f180007001dde.m3u8,"video,854,480
audio

video,854,480
audio

video,1280,720
audio

video,854,480
audio
video,854,480
audio
video,1280,720
audio",
Detective Conan France (720p),OK-2X,playlist.m3u,https://jmp2.uk/plu-62f3e8ad2a8e8000077b013d.m3u8,"video,854,480
audio

video,854,480
audio

video,1280,720
audio

video,854,480
audio
video,854,480
audio
video,1280,720
audio",
Digimon Adventure,OK-2X,playlist.m3u,https://jmp2.uk/plu-617bae1d69bca3000729561e.m3u8,"video,854,480
audio

video,854,480
audio

video,1280,720
audio

video,854,480
audio
video,854,480
audio
video,1280,720
audio",
Doraemon,OK-2X,playlist.m3u,https://jmp2.uk/plu-68b17414c23bb80b3c1d5bb5.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Dossiers FBI,OK-2X,playlist.m3u,https://jmp2.uk/plu-5f8edad922b10b000753bc37.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Echappées Belles & Co,OK-2X,playlist.m3u,https://jmp2.uk/plu-63b578b524f0cf00072f2a52.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
Faites entrer l'accusé,OK-2X,playlist.m3u,https://jmp2.uk/plu-662a622b5e2370000800f392.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Flashpoint,OK-2X,playlist.m3u,https://jmp2.uk/plu-66d71ff86b63480008cf15c5.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Hélène et les garçons,OK-2X,playlist.m3u,https://jmp2.uk/plu-604f8de01b479400078fb1e7.m3u8,"video,854,480
audio

video,854,480
audio

video,1280,720
audio

video,854,480
audio
video,854,480
audio
video,1280,720
audio",
House of Creators,OK-2X,playlist.m3u,https://jmp2.uk/plu-6a1ea44109705ebdf73b7c49.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
iCarly TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-5f8ecc7aa44d9c00081fca29.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
INA 70,OK-2X,playlist.m3u,https://jmp2.uk/plu-639b54404cfdf7000729b3c1.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
Inazuma Eleven,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR2100003H7,"video,426,240
audio
data

video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,426,240
audio
data
video,640,360
audio
data
video,848,480
audio
data
video,1280,7",
Incroyables Transformations,OK-2X,playlist.m3u,https://jmp2.uk/plu-66f55d205e4a6e0008c2b92b.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
Instant Saga,OK-2X,playlist.m3u,https://jmp2.uk/plu-60549e98061b5f000776866a.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
JAG,OK-2X,playlist.m3u,https://jmp2.uk/plu-65ccd26060eb870008db95fc.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Juste pour Rire GAGS,OK-2X,playlist.m3u,https://jmp2.uk/plu-60afa1508284e60007163c08.m3u8,"audio
video,854,480

audio
video,854,480

audio
video,1280,720

audio
video,854,480
audio
video,854,480
audio
video,1280,720",
La Moderna,OK-2X,playlist.m3u,https://jmp2.uk/plu-691b334a1308fa77bb056b0e.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Le miracle de l'amour,OK-2X,playlist.m3u,https://jmp2.uk/plu-60549c238c3f21000753d3e0.m3u8,"video,854,480
audio

video,854,480
audio

video,1280,720
audio

video,854,480
audio
video,854,480
audio
video,1280,720
audio",
Les Anges,OK-2X,playlist.m3u,https://jmp2.uk/plu-66b228d4cd0d3100085d27b7.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Les Années fac,OK-2X,playlist.m3u,https://jmp2.uk/plu-60afae68a7fc50000737186d.m3u8,"video,854,480
audio

video,854,480
audio

video,1280,720
audio

video,854,480
audio
video,854,480
audio
video,1280,720
audio",
Les filles d'à côté,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBC47000054S,"video,640,360
audio

video,960,540
audio

video,1280,720
audio

video,1920,1080
audio

video,640,360
audio
video,960,540
audio
video,1280,720
audio
video,1920,1080
audio",
Les Marseillais,OK-2X,playlist.m3u,https://jmp2.uk/plu-66f55d565e4a6e0008c2b9d2.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
Les Nouveaux Detectives,OK-2X,playlist.m3u,https://jmp2.uk/plu-5f8edb6df1ebb800072edf10.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1024,576

audio
video,854,480
audio
video,1024,576
audio
video,1024,576",
Les Routes du Paradis,OK-2X,playlist.m3u,https://jmp2.uk/plu-65cce23bdc10a400080645ad.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Les Schtroumpfs,OK-2X,playlist.m3u,https://jmp2.uk/plu-68b16d2282862c1f067dc763.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Les vacances de l'amour,OK-2X,playlist.m3u,https://jmp2.uk/plu-691b33ae8a64bd1811e923f2.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Les Z'amours,OK-2X,playlist.m3u,https://jmp2.uk/plu-652d0b756208700008d758ad.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
Louis La Brocante,OK-2X,playlist.m3u,https://jmp2.uk/plu-5f8ed6d569d2d4000864a976.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
MacGyver,OK-2X,playlist.m3u,https://jmp2.uk/plu-6245ccd0c6cdb800074632e4.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Mission Impossible,OK-2X,playlist.m3u,https://jmp2.uk/plu-6671b21ffc3a46000857fe75.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Most Haunted,OK-2X,playlist.m3u,https://jmp2.uk/plu-66d722d31878f200081c2c64.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1024,576

audio
video,854,480
audio
video,1024,576
audio
video,1024,576",
Nina,OK-2X,playlist.m3u,https://jmp2.uk/plu-692ec6d82329c10c5166f436.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Olive & Tom,OK-2X,playlist.m3u,https://jmp2.uk/plu-662a63275a402e00086bc8a5.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
One Piece,OK-2X,playlist.m3u,https://jmp2.uk/plu-6380c94947c72b0007ee9a13.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Pêche à haut risque,OK-2X,playlist.m3u,https://jmp2.uk/plu-678f894ef5c74bff95c20a7f.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
PJ,OK-2X,playlist.m3u,https://jmp2.uk/plu-692ec71425eaa17b6daf2a11.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Plus Belle la Vie 2,OK-2X,playlist.m3u,https://jmp2.uk/plu-662a6309307fa30008196b4e.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Pluto TV 90's Classics,OK-2X,playlist.m3u,https://jmp2.uk/plu-66b4990746762a00084c2f78.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
Pluto TV Anime Retro,OK-2X,playlist.m3u,https://jmp2.uk/plu-69aadcdb6c0414a7ecb56ede.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
