name,group,status,url,error
Tele Haiti (1088p) [Not 24/7],40 - AUTRES FRANCOPHONES,TIMEOUT,http://66.175.238.147:1935/live/myStream/playlist.m3u8,[tcp @ 0x55fcf7977540] Connection to tcp://66.175.238.147:1935 failed: Connection timed out http://66.175.238.147:1935/live/myStream/playlist.m3u8: Connection timed out
Tele Pam (1080p),40 - AUTRES FRANCOPHONES,OK,https://watch.haitilive.net/app/2020/telepam/index.fmp4.m3u8,
TeleMIX (720p),40 - AUTRES FRANCOPHONES,OK,https://haititivi.com/haiti/telemix1/index.m3u8,
Teva (1080p),40 - AUTRES FRANCOPHONES,403,http://145.239.5.177/356/index.m3u8,http://145.239.5.177/356/index.m3u8: Server returned 403 Forbidden (access denied)
TM1 (360p) [Not 24/7],40 - AUTRES FRANCOPHONES,404,http://69.64.57.208/tm1/playlist.m3u8,http://69.64.57.208/tm1/playlist.m3u8: Server returned 404 Not Found
TMA (1080p),40 - AUTRES FRANCOPHONES,OK,http://hls.tmacaraibes.com/live/index.m3u8,
TNH (720p),40 - AUTRES FRANCOPHONES,403,https://bozztv.com/dvrfl03/hdirect/hdirect-telecaraibes/index.m3u8,https://bozztv.com/dvrfl03/hdirect/hdirect-telecaraibes/index.m3u8: Server returned 403 Forbidden (access denied)
TR24 (720p),40 - AUTRES FRANCOPHONES,OK,https://stream.it-innov.com/tr24/index.m3u8,
Trace Africa (1080p),40 - AUTRES FRANCOPHONES,OK,https://channels.trace.plus/Traceprod/AFRICA_FR_hd/index.m3u8,
Trends Z (1080p),40 - AUTRES FRANCOPHONES,403,https://d1hz1p2gea2zy4.cloudfront.net/live/rmgtv/RMG-TRENDSZFR-LIVE/index.m3u8,https://d1hz1p2gea2zy4.cloudfront.net/live/rmgtv/RMG-TRENDSZFR-LIVE/index.m3u8: Server returned 403 Forbidden (access denied)
Türkmenistan (406p) [Not 24/7],40 - AUTRES FRANCOPHONES,TIMEOUT,https://alpha.tv.online.tm/hls/ch007.m3u8,ffprobe timeout 10s
TV Famille (720p),40 - AUTRES FRANCOPHONES,TIMEOUT,https://streamer1.streamhost.org/salive/GMItvfh/playlist.m3u8,[tls @ 0x555b7b13a540] Error in the pull function. [tls @ 0x555b7b13a540] IO error: Connection timed out https://streamer1.streamhost.org/salive/GMItvfh/playlist.m3u8: Connection timed out
TV Lux (1080p),40 - AUTRES FRANCOPHONES,403,https://tvlocales-live.freecaster.com/tvlux/95d2f632-0780-4ac1-9895-9e50212dd3b6/95d2f632-0780-4ac1-9895-9e50212dd3b6.isml/master.m3u8,https://tvlocales-live.freecaster.com/tvlux/95d2f632-0780-4ac1-9895-9e50212dd3b6/95d2f632-0780-4ac1-9895-9e50212dd3b6.isml/master.m3u8: Server returned 403 Forbidden (access denied)
TV Monaco (1080p),40 - AUTRES FRANCOPHONES,OK,https://production-fast-mcrtv.content.okast.tv/channels/2116dc08-1959-465d-857f-3619daefb66b/b702b2b9-aebd-436c-be69-2118f56f3d86/master.m3u8,
TV2 (1080p),40 - AUTRES FRANCOPHONES,OK,http://185.9.2.18/chid_347/index.m3u8,
TVT (720p) [Not 24/7],40 - AUTRES FRANCOPHONES,404,http://69.64.57.208/tvt/playlist.m3u8,http://69.64.57.208/tvt/playlist.m3u8: Server returned 404 Not Found
zenith (1080p),40 - AUTRES FRANCOPHONES,OK,https://live.azenagroup.com/zenith/index.ll.m3u8,
A2i TV (1080p),99 - A VERIFIER LANGUE,OK,https://stream.sen-gt.com/A2itv/myStream/playlist.m3u8,
AC TV (480p) [Not 24/7],99 - A VERIFIER LANGUE,FAIL,https://ssh101stream.ssh101.com/akamaissh101/ssh101/actvstream/playlist.m3u8,[tcp @ 0x558194604f40] Failed to resolve hostname ssh101stream.ssh101.com: Name or service not known https://ssh101stream.ssh101.com/akamaissh101/ssh101/actvstream/playlist.m3u8: Input/output error
ATV (400p) [Not 24/7],99 - A VERIFIER LANGUE,404,https://guineetvdirect.online:3320/live/atvguineelive.m3u8,https://guineetvdirect.online:3320/live/atvguineelive.m3u8: Server returned 404 Not Found
Beb TV (720p),99 - A VERIFIER LANGUE,403,https://live-hls-qunv.livepush.io/live_cdn/em8A-kbzIfHqu73/index.m3u8,https://live-hls-qunv.livepush.io/live_cdn/em8A-kbzIfHqu73/index.m3u8: Server returned 403 Forbidden (access denied)
Chabiba TV (360p) [Not 24/7],99 - A VERIFIER LANGUE,404,https://endour.net/hls/RUgLAPCbPdF5oPSTX2Hvl/index.m3u8,https://endour.net/hls/RUgLAPCbPdF5oPSTX2Hvl/index.m3u8: Server returned 404 Not Found
Dega TV (720p) [Not 24/7],99 - A VERIFIER LANGUE,404,https://59d39900ebfb8.streamlock.net/saintlouisltv/saintlouisltv/playlist.m3u8,https://59d39900ebfb8.streamlock.net/saintlouisltv/saintlouisltv/playlist.m3u8: Server returned 404 Not Found
ETV (1080p),99 - A VERIFIER LANGUE,OK,https://edge12.vedge.infomaniak.com/livecast/ik:etvgp/manifest.m3u8,
GTV (540p),99 - A VERIFIER LANGUE,403,https://g2qd3exjy7an-hls-live.5centscdn.com/gtvghana/ghanaweb.stream/playlist.m3u8,https://g2qd3exjy7an-hls-live.5centscdn.com/gtvghana/ghanaweb.stream/playlist.m3u8: Server returned 403 Forbidden (access denied)
HC2 TV,99 - A VERIFIER LANGUE,TIMEOUT,https://stream.hc2tv.bj/2/live/stream.m3u8,[tcp @ 0x56316f3dff40] Connection to tcp://stream.hc2tv.bj:443 failed: Connection timed out https://stream.hc2tv.bj/2/live/stream.m3u8: Connection timed out
KC2 (720p) [Not 24/7],99 - A VERIFIER LANGUE,OK,http://197.243.19.131:1935/kc2/kc2/chunklist.m3u8,
Laura Dave Media TV (720p),99 - A VERIFIER LANGUE,TIMEOUT,https://streaming.lauradavemedia.com/ldm/index.m3u8,ffprobe timeout 10s
LBFD RTV (1080p),99 - A VERIFIER LANGUE,404,https://tnt-television.com/LBFD_RTV/index.m3u8,https://tnt-television.com/LBFD_RTV/index.m3u8: Server returned 404 Not Found
Lollywood HD TV,99 - A VERIFIER LANGUE,OK,https://stream.berosat.live/hls/lollywood-hd/lollywood-hd.m3u8,
Mikuba TV (480p) [Not 24/7],99 - A VERIFIER LANGUE,TIMEOUT,http://51.254.199.122:8080/MIKUBATV/index.m3u8,[tcp @ 0x55f999f9b540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/MIKUBATV/index.m3u8: Connection timed out
NETALKOLE TV (720p) [Not 24/7],99 - A VERIFIER LANGUE,404,https://watch.haitilive.net/naktvhd/index.m3u8,https://watch.haitilive.net/naktvhd/index.m3u8: Server returned 404 Not Found
ONE-TV (720p) [Not 24/7],99 - A VERIFIER LANGUE,TIMEOUT,https://core.live-apc.eu:5443/LiveApp/streams/backup.m3u8,[tcp @ 0x5579d8e3bf40] Connection to tcp://core.live-apc.eu:5443 failed: Connection timed out https://core.live-apc.eu:5443/LiveApp/streams/backup.m3u8: Connection timed out
Speedline TV,99 - A VERIFIER LANGUE,OK,https://cdn-us-east-prod-ingest-infra-dacast-com.akamaized.net/dbe59037-07a0-4f1c-82a2-7de94b4b62d2/index.m3u8,
Zitata TV,99 - A VERIFIER LANGUE,OK,https://live.zitata.tv/direct-hls/playlist.m3u8,
